ngram,C_svc,C_lgs,alpha_nb,weight_svc,weight_lgs,weight_nb,accuracy_total,accuracy_01,label_0_precision,label_0_recall,label_0_count,label_1_precision,label_1_recall,label_1_count,label_2_precision,label_2_recall,label_2_count
1,0.81,0.6100000000000001,1.3,1.0,0.1,5.0,0.8239811427679197,0.5692052317950902,0.9545828902280517,0.2959937156323645,133.8,0.8515258451777257,0.6630914244281854,389.4,0.8121574757512325,0.9609556590573828,973.2
1,0.81,0.6100000000000001,1.3,1.0,1.0,0.1,0.8654124174766814,0.7236308846048904,0.8440159616697077,0.6906295589720569,133.8,0.8566846980092244,0.7349825324632523,389.4,0.8708256978780949,0.941636928063885,973.2
1,0.81,0.6100000000000001,1.3,1.0,1.0,1.0,0.8580629559799327,0.6842638472336234,0.8965835907657873,0.5919762091796656,133.8,0.8579434605820732,0.71598839891899,389.4,0.8550771399302158,0.9515014213328662,973.2
1,0.81,0.6100000000000001,1.3,1.0,1.0,3.0,0.8400196445074373,0.6181376295004114,0.9273330380912348,0.4230838289754236,133.8,0.8588807597661254,0.6851769824006329,389.4,0.8301173128903111,0.9593106271802739,973.2
1,0.81,0.6100000000000001,1.3,1.0,1.0,5.0,0.8301307891879016,0.5852686485709315,0.9436699127506032,0.3408820558859836,133.8,0.8557140923701413,0.669255817019313,389.4,0.8185545544976757,0.9617770142935228,973.2
1,0.81,0.6100000000000001,1.3,1.0,3.0,0.1,0.8561915672159606,0.690003670193083,0.8544025643563113,0.6488272921108742,133.8,0.8520536527567307,0.7041697976402347,389.4,0.8580131109841744,0.9455411089139836,973.2
1,0.81,0.6100000000000001,1.3,1.0,3.0,1.0,0.8537850590071319,0.6727900955452535,0.8855232545730081,0.603938951857255,133.8,0.8560613429049638,0.6964629885966647,389.4,0.8507789988704451,0.9510905326779936,973.2
1,0.81,0.6100000000000001,1.3,1.0,3.0,3.0,0.8436278421280328,0.6330391838269025,0.9079801293004228,0.4962742677589496,133.8,0.8554377962630113,0.6800329576165052,389.4,0.8362822412762487,0.9568442400670254,973.2
1,0.81,0.6100000000000001,1.3,1.0,3.0,5.0,0.8373460250131008,0.6074294175678155,0.9299309756578168,0.43350914599932666,133.8,0.8581121581095352,0.6671939885307495,389.4,0.8268171927096113,0.9609546038733696,973.2
1,0.81,0.6100000000000001,1.3,1.0,5.0,0.1,0.8504447773750671,0.6716574973354332,0.8515239722350774,0.6338682527213557,133.8,0.8501059526178066,0.6846549337551908,389.4,0.8508374895317494,0.9465686471063688,973.2
