ngram,C_svc,C_lgs,alpha_nb,weight_svc,weight_lgs,weight_nb,accuracy_total,accuracy_01,label_0_precision,label_0_recall,label_0_count,label_1_precision,label_1_recall,label_1_count,label_2_precision,label_2_recall,label_2_count
5,0.91,0.81,3.1000000000000005,5.0,0.1,5.0,0.8726854137152502,0.7591598529441308,0.8488809606885326,0.8139194139194139,273.0,0.8763264686103376,0.7045079008582658,273.4,0.8785240521473197,0.9392574784600988,931.8
5,0.91,0.81,3.1000000000000005,5.0,1.0,0.1,0.8822915288756199,0.8572553589006973,0.812138833582331,0.904029304029304,273.0,0.8049929250705071,0.8105745835672842,273.4,0.9301590865750026,0.8969740414801566,931.8
5,0.91,0.81,3.1000000000000005,5.0,1.0,1.0,0.8826980323204543,0.8429803590681104,0.8204546498271357,0.8945054945054945,273.0,0.8174194219150038,0.7915590492232827,273.4,0.9222675006369868,0.9059892219819936,931.8
5,0.91,0.81,3.1000000000000005,5.0,1.0,3.0,0.8785030819203312,0.8027174531744915,0.8335035691263603,0.8564102564102566,273.0,0.8488232189841746,0.7491270286890724,273.4,0.8997343829379026,0.9229445471434564,931.8
5,0.91,0.81,3.1000000000000005,5.0,1.0,5.0,0.8714676428608357,0.7565984289933102,0.8449228654792336,0.8124542124542125,273.0,0.8767196354619422,0.7008555920964681,273.4,0.8777435682159463,0.9388280634142068,931.8
5,0.91,0.81,3.1000000000000005,5.0,3.0,0.1,0.8782333611025122,0.8345628168297271,0.8107948595980821,0.8835164835164836,273.0,0.8156643962282429,0.7857035908130798,273.4,0.9184861434409666,0.9038423772490699,931.8
5,0.91,0.81,3.1000000000000005,5.0,3.0,1.0,0.8772857687781909,0.8202851383838586,0.8166639195209907,0.8695970695970697,273.0,0.8267550106901762,0.7710702922381755,273.4,0.9103653526435184,0.9107109435145188,931.8
5,0.91,0.81,3.1000000000000005,5.0,3.0,3.0,0.8745797744322428,0.7873448915496446,0.8312732710882731,0.8395604395604395,273.0,0.8557601343030846,0.7352290045720703,273.4,0.8919725021917426,0.9257349382038788,931.8
5,0.91,0.81,3.1000000000000005,5.0,3.0,5.0,0.8684911957538782,0.7478119077753447,0.8434346268328852,0.8043956043956044,273.0,0.8799167775364692,0.6913424774738643,273.4,0.8729217438390166,0.9392577089566344,931.8
5,0.91,0.81,3.1000000000000005,5.0,5.0,0.1,0.8749858200409125,0.8180893451460178,0.8094354510886914,0.8673992673992675,273.0,0.8276332141325685,0.7688724900403733,273.4,0.9087727152714404,0.9083499674999884,931.8
5,0.91,0.81,3.1000000000000005,5.0,5.0,1.0,0.8739039165128549,0.8030830838874714,0.8169388014501842,0.8520146520146521,273.0,0.8367569371761179,0.7542525600919762,273.4,0.9009831726267968,0.9154331260401156,931.8
5,0.91,0.81,3.1000000000000005,5.0,5.0,3.0,0.8722795509684877,0.7789246706979795,0.8280695676992039,0.8358974358974358,273.0,0.8586180819637192,0.7220582337370658,273.4,0.8884262236945514,0.9270227223484828,931.8
5,0.91,0.81,3.1000000000000005,5.0,5.0,5.0,0.8659208850051481,0.7408602366554835,0.8378806711997531,0.7992673992673993,273.0,0.8810940460778081,0.6825726584850672,273.4,0.8702748817849277,0.93925793945317,931.8
3,0.51,4.9,0.01,0.1,0.1,0.1,0.88959705484842,0.8477395852167333,0.8349259054095267,0.8871794871794872,273.0,0.8265182379654192,0.8083794550947834,273.4,0.9253295722646898,0.9141439589162974,931.8
3,0.51,4.9,0.01,0.1,0.1,1.0,0.8816140238362739,0.8426147283551305,0.8131596482031569,0.8798534798534801,273.0,0.8063051654522473,0.8054383572631748,273.4,0.9266308184243621,0.9044859235765688,931.8
3,0.51,4.9,0.01,0.1,0.1,3.0,0.8816146646582359,0.8411528751565314,0.8133433088610946,0.8805860805860807,273.0,0.8066853064800971,0.8017833747760754,273.4,0.9263181654043872,0.9053445231718168,931.8
3,0.51,4.9,0.01,0.1,0.1,5.0,0.8816150308776114,0.8411535448098519,0.8127862209892289,0.8805860805860807,273.0,0.8066586131690979,0.8017833747760754,273.4,0.9265128148240942,0.905344984164888,931.8
3,0.51,4.9,0.01,0.1,1.0,0.1,0.8885153346778305,0.8334625764241851,0.8430801268598513,0.8849816849816851,273.0,0.8416295445718549,0.7820432608753777,273.4,0.9154068921456752,0.9207979329070684,931.8
3,0.51,4.9,0.01,0.1,1.0,1.0,0.8875675591199312,0.8448118608996124,0.8296155171971992,0.8893772893772894,273.0,0.8251990612548118,0.8003208470361753,273.4,0.9242076658925292,0.9126418129935508,931.8
3,0.51,4.9,0.01,0.1,1.0,3.0,0.8822912548924844,0.8418841365824914,0.8131647108648485,0.8798534798534801,273.0,0.8106176232089861,0.8039811769738776,273.4,0.9261614034719928,0.9059887609889224,931.8
