ngram,C_svc,C_lgs,alpha_nb,weight_svc,weight_lgs,weight_nb,accuracy_total,accuracy_01,label_0_precision,label_0_recall,label_0_count,label_1_precision,label_1_recall,label_1_count,label_2_precision,label_2_recall,label_2_count
1,3.7,1.6,0.01,5.0,1.0,1.0,0.9342161376972214,0.7810420570061789,0.8646968558360469,0.7582528533801579,67.8,0.894053350339297,0.795626873567272,106.6,0.9461887399183524,0.9749813814932043,655.6
1,3.7,1.6,0.01,3.0,1.0,1.0,0.933009280235459,0.770683713469442,0.8692445821100516,0.7492976294995609,67.8,0.8965053454040453,0.7843590195732675,106.6,0.9437234674396248,0.9762018246136659,655.6
4,4.300000000000002,0.51,0.21,0.1,0.1,0.1,0.9404571666462824,0.7740459959945708,0.917972317253242,0.7523705004389816,67.8,0.9175465997922642,0.7879033680126961,106.6,0.9455327845471088,0.9842900302114804,662.0
4,4.300000000000002,0.51,0.21,0.1,0.1,1.0,0.9242017955137726,0.6857888512391204,0.9528662613981762,0.6668129938542581,67.8,0.9126209326485424,0.6979368718039145,106.6,0.9239795246148728,0.9870090634441088,662.0
4,4.300000000000002,0.51,0.21,0.1,0.1,3.0,0.9213309786936048,0.6777426464307069,0.9410159716060336,0.6461369622475855,67.8,0.9032874140684694,0.6979192382295891,106.6,0.922563786754874,0.9854984894259818,662.0
4,4.300000000000002,0.51,0.21,0.1,0.1,5.0,0.9208527956177986,0.6754503640004936,0.9408227348910578,0.6431957857769973,67.8,0.9030005523358244,0.6960500793510845,106.6,0.9220455050360062,0.9854984894259818,662.0
4,4.300000000000002,0.51,0.21,0.1,1.0,0.1,0.8967026794278912,0.5413405469024365,0.9412141867120384,0.6195785776997366,67.8,0.9167908288244636,0.49162405219538,106.6,0.8925481993338306,0.9903323262839878,662.0
4,4.300000000000002,0.51,0.21,0.1,1.0,1.0,0.920374040209954,0.653670169044297,0.9533929259146652,0.6490781387181739,67.8,0.931567703000623,0.6566566743078822,106.6,0.9172816148190066,0.9906344410876132,662.0
4,4.300000000000002,0.51,0.21,0.1,1.0,3.0,0.9213315517102508,0.6662943705686379,0.9450433171229844,0.6431957857769973,67.8,0.9196007696007696,0.681061541174396,106.6,0.9201749615460691,0.9885196374622356,662.0
4,4.300000000000002,0.51,0.21,0.1,1.0,5.0,0.9208527963024064,0.6662745902028342,0.9551970055161544,0.6461369622475855,67.8,0.9150050061809776,0.6791571151472404,106.6,0.9196223171258424,0.9879154078549848,662.0
4,4.300000000000002,0.51,0.21,0.1,3.0,0.1,0.8861820746358632,0.4840262346118435,0.9418828181335273,0.578270412642669,67.8,0.9277734080286508,0.4240874625286546,106.6,0.8805003127993032,0.9921450151057402,662.0
4,4.300000000000002,0.51,0.21,0.1,3.0,1.0,0.9038762871437758,0.5665558814317035,0.9558944396235424,0.6312993854258121,67.8,0.9366186573618756,0.5253747134544172,106.6,0.8981415758098368,0.9927492447129908,662.0
4,4.300000000000002,0.51,0.21,0.1,3.0,3.0,0.9182212139319996,0.642188824662813,0.9528533199426712,0.6402546093064091,67.8,0.9327523812100926,0.6435020278610474,106.6,0.9147598222084652,0.9909365558912386,662.0
4,4.300000000000002,0.51,0.21,0.1,3.0,5.0,0.9208530828107294,0.6582746661351406,0.9523268269372452,0.6284899034240562,67.8,0.9284176126117863,0.6772879562687355,106.6,0.918273752844888,0.9900302114803626,662.0
4,4.300000000000002,0.51,0.21,0.1,5.0,0.1,0.8830714503492885,0.4679271809182114,0.939718168010851,0.5516681299385426,67.8,0.9294347765359504,0.4146711338388291,106.6,0.8772254175106612,0.9924471299093656,662.0
4,4.300000000000002,0.51,0.21,0.1,5.0,1.0,0.8943123343270756,0.5195470637926288,0.9490735455952848,0.6018437225636524,67.8,0.936573228444196,0.4672191853288661,106.6,0.8882300002185918,0.9930513595166164,662.0
4,4.300000000000002,0.51,0.21,0.1,5.0,3.0,0.9143966061120884,0.6215844794365823,0.9556953860890852,0.6283582089552239,67.8,0.9346114631071426,0.6172985364133309,106.6,0.9099787624872582,0.9915407854984892,662.0
4,4.300000000000002,0.51,0.21,0.1,5.0,5.0,0.9177433166799088,0.6399031103770988,0.9525609222818524,0.6343722563652326,67.8,0.9327523812100926,0.6435020278610474,106.6,0.9142570750818526,0.9909365558912386,662.0
4,4.300000000000002,0.51,0.21,1.0,0.1,0.1,0.9351982961072759,0.8692328369258806,0.8041537093734397,0.8615452151009657,67.8,0.8208690867825907,0.8742197143360959,106.6,0.969925803598252,0.9525679758308156,662.0
4,4.300000000000002,0.51,0.21,1.0,0.1,1.0,0.9416556295924554,0.8130481695568401,0.8682050409617709,0.7877524143985953,67.8,0.8971814786520668,0.8292188326573797,106.6,0.9551060490972728,0.9755287009063444,662.0
4,4.300000000000002,0.51,0.21,1.0,0.1,3.0,0.9311344517837814,0.7304723179285666,0.9218153586330188,0.7050921861281826,67.8,0.9114185992569837,0.7466937048139658,106.6,0.9346242296291702,0.9839879154078548,662.0
4,4.300000000000002,0.51,0.21,1.0,0.1,5.0,0.9265909959505112,0.7052504152548004,0.9348561319264548,0.678577699736611,67.8,0.910707867942072,0.722288837947452,106.6,0.92830613486292,0.9848942598187308,662.0
4,4.300000000000002,0.51,0.21,1.0,1.0,0.1,0.9359145703379814,0.8050285410556489,0.8571771284271283,0.7936347673397718,67.8,0.8701029526471912,0.8123082348792099,106.6,0.9532614335960008,0.9703927492447127,662.0
