ngram,C_svc,C_lgs,alpha_nb,weight_svc,weight_lgs,weight_nb,accuracy_total,accuracy_01,label_0_precision,label_0_recall,label_0_count,label_1_precision,label_1_recall,label_1_count,label_2_precision,label_2_recall,label_2_count
1,2.8000000000000003,3.4000000000000004,0.01,0.1,0.1,0.1,0.8773948450026688,0.8054784505489238,0.8228476932214086,0.7993127147766323,291.0,0.8604685000517686,0.8208170360712733,117.2,0.9058255938318132,0.925799663986168,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,0.1,1.0,0.8584678949155025,0.7790222445946593,0.7942477844857848,0.7800687285223369,291.0,0.795327908406837,0.7764595103578155,117.2,0.9006870247591651,0.9119420838294704,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,0.1,3.0,0.8555108692417324,0.7731434872237404,0.7909201842284219,0.7773195876288659,291.0,0.7936867850158928,0.7628132695929306,117.2,0.8973823667202299,0.9109519848195692,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,0.1,5.0,0.8541313634255217,0.7716740975118653,0.788846615193737,0.7752577319587628,291.0,0.7924148206833463,0.7628132695929306,117.2,0.8963633028654255,0.9096329402297724,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,1.0,0.1,0.8781832189615351,0.7853888009971716,0.8435594577706936,0.7814432989690719,291.0,0.8736103820609689,0.795219469795741,117.2,0.8940790820598107,0.9406413623240412,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,1.0,1.0,0.871084762129688,0.7981303034661298,0.8153980924284342,0.7986254295532647,291.0,0.8326187096979382,0.7969288715051427,117.2,0.904379270767147,0.9201891029300624,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,1.0,3.0,0.8618203695258353,0.7829438132221103,0.7974370006640308,0.7828178694158074,291.0,0.8111941999009179,0.7832826307402578,117.2,0.9015270266612552,0.9149112934357688,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,1.0,5.0,0.8586651339568068,0.7790234431180785,0.7934333855666731,0.7793814432989691,291.0,0.8018092013249909,0.7781689120672172,117.2,0.9001254719175916,0.9122721168327704,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,3.0,0.1,0.8756191167799597,0.7765688671556641,0.8443431055013656,0.772508591065292,291.0,0.8808075532339436,0.7866579747935679,117.2,0.888113441806922,0.9422888087820316,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,3.0,1.0,0.8801540513414196,0.7986193010211422,0.8380736824338039,0.7924398625429554,291.0,0.8740417352866979,0.8139794292336665,117.2,0.9000100564558859,0.9350351509615542,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,3.0,3.0,0.8704942109485856,0.7961719161992425,0.8127155428489828,0.7972508591065293,291.0,0.8370327202579144,0.7935100680863393,117.2,0.9038124033797746,0.9205191359333628,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,3.0,5.0,0.8633996379150831,0.7883359700848553,0.7997268104138312,0.7883161512027492,291.0,0.8144087847384286,0.7883963494132986,117.2,0.9025877189005408,0.9139233692726768,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,5.0,0.1,0.8750277894512319,0.7750994774437892,0.8455853814916938,0.7690721649484535,291.0,0.8797664885536174,0.7900767782123713,117.2,0.8867309278447528,0.9422882650703291,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,5.0,1.0,0.8777891295265301,0.7907785608130782,0.8373448451489788,0.7855670103092782,291.0,0.8730119520738872,0.8037375054324206,117.2,0.8964521678065529,0.9363541955513508,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,5.0,3.0,0.8773942631788453,0.8000898892564361,0.8295357702521112,0.7979381443298971,291.0,0.8585056950801002,0.8054469071418223,117.2,0.9026488682363992,0.9294283958873648,606.4
1,2.8000000000000003,3.4000000000000004,0.01,0.1,5.0,5.0,0.8697058389023551,0.7951915240423798,0.8118848243394154,0.7958762886597939,291.0,0.835375164271316,0.7935100680863393,117.2,0.9031648340194904,0.9198596136384642,606.4
1,2.8000000000000003,3.4000000000000004,0.01,1.0,0.1,0.1,0.8744362670336481,0.7922479505249532,0.8231540118069642,0.7828178694158076,291.0,0.852650948042719,0.8156598580327394,117.2,0.9012321298766476,0.9297551666204512,606.4
1,2.8000000000000003,3.4000000000000004,0.01,1.0,0.1,1.0,0.8714825395091275,0.8064600412292057,0.8117165566122935,0.8013745704467354,291.0,0.8279783398070665,0.8191366072722005,117.2,0.9086948669461418,0.9152462198443898,606.4
1,2.8000000000000003,3.4000000000000004,0.01,1.0,0.1,3.0,0.8618197869369574,0.7878409799127475,0.7947782448977049,0.7876288659793815,291.0,0.8120530797127059,0.7883963494132986,117.2,0.9032858323882256,0.9116142256729792,606.4
1,2.8000000000000003,3.4000000000000004,0.01,1.0,0.1,5.0,0.8600450276555668,0.7824512200968408,0.7948968645592579,0.7807560137457046,291.0,0.8017205727742241,0.7866869477038969,117.2,0.9019028049911232,0.9122726605444728,606.4
1,2.8000000000000003,3.4000000000000004,0.01,1.0,1.0,0.1,0.8779850094488035,0.7897993671796346,0.8340713251054277,0.7835051546391752,291.0,0.8704078215924064,0.8054613935969869,117.2,0.8985219107961762,0.937341032291038,606.4
1,2.8000000000000003,3.4000000000000004,0.01,1.0,1.0,1.0,0.8773948450026688,0.8054784505489238,0.8228476932214086,0.7993127147766323,291.0,0.8604685000517686,0.8208170360712733,117.2,0.9058255938318132,0.925799663986168,606.4
